"ID de registro","Nombre de Línea de OT","Punto de venta.id","Punto de venta"
zcrm_707987000002544272,"5) B The Travel Brand, OT, 30244, M&L, C/Galicia, 29, f14e8f34bd",zcrm_707987000000598008,"5) B The Travel Brand"
zcrm_707987000002544273,"107) Viajes Jandia Tours, OT, 30244, JANDIA, C/ Nstra Señor Del Carmen ,nº 7, b96c6559bd",zcrm_707987000000598395,"107) Viajes Jandia Tours"
zcrm_707987000002544275,"107) Viajes Jandia Tours, OT, 30244, JANDIA, C/ Nstra Señor Del Carmen ,nº 7, 27542dbbbc",zcrm_707987000000598395,"107) Viajes Jandia Tours"
zcrm_707987000002544276,"14) B The Travel Brand, OT, 30244, SANTA CRUZ, Avda de los Remedios,nº9 drcha, bf5e3b2cf1",zcrm_707987000000598356,"14) B The Travel Brand"
zcrm_707987000002544277,"14) B The Travel Brand, OT, 30244, SANTA CRUZ, Avda de los Remedios,nº9 drcha, 775c65af23",zcrm_707987000000598356,"14) B The Travel Brand"
zcrm_707987000002544278,"14) B The Travel Brand, OT, 30244, SANTA CRUZ, Avda de los Remedios,nº9 drcha, f4b61a2962",zcrm_707987000000598356,"14) B The Travel Brand"
zcrm_707987000002544279,"32) Grupo Halcon - Ecuador Viajes, OT, 30244, M&L, C/Galicia,nº13, 79805cb193",zcrm_707987000000598373,"32) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544280,"32) Grupo Halcon - Ecuador Viajes, OT, 30244, M&L, C/Galicia,nº13, cd05f5f5fe",zcrm_707987000000598373,"32) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544281,"28) Girasol Viajes, OT, 30244, PUERTO DEL ROSARIO, Dr Fleming,nº10, feedbcbbfb",zcrm_707987000000598369,"28) Girasol Viajes"
zcrm_707987000002544282,"28) Girasol Viajes, OT, 30244, PUERTO DEL ROSARIO, Dr Fleming,nº10, b2e11fc0db",zcrm_707987000000598369,"28) Girasol Viajes"
zcrm_707987000002544283,"50) Hemispheria Travel & Business, OT, 30244, SANTA CRUZ, Av. de Veinticinco de Julio, 4, 38004 Santa Cruz de Tenerife, 739bb0c1e4",zcrm_707987000000598959,"50) Hemispheria Travel & Business"
zcrm_707987000002544284,"85) Taratours Viajes, OT, 30244, TELDE, C/ Luis González Pérez, esq Jaime Balmes nº24 Edif, 5e56c7fb63",zcrm_707987000000598327,"85) Taratours Viajes"
zcrm_707987000002544286,"109) Viajes Manatours, OT, 30244, PUERTO DE LA CRUZ, C/ Iriarte nº7, 69a6af1fa6",zcrm_707987000000598030,"109) Viajes Manatours"
zcrm_707987000002544288,"63) La Molina Viajes, OT, 30244, MOGAN, Carretera Geneal de Mogán,14 (Arguineguín), c7903d5c23",zcrm_707987000000599544,"63) La Molina Viajes"
zcrm_707987000002544289,"Yorktour Viajes, OT, 30244, MESA Y LÓPEZ, C/ Olof Palme, 34, c602843b2f",zcrm_707987000000599017,"Yorktour Viajes"
zcrm_707987000002544290,"Yorktour Viajes, OT, 30244, MESA Y LÓPEZ, C/ Olof Palme, 34, 5bc2db9941",zcrm_707987000000599017,"Yorktour Viajes"
zcrm_707987000002544291,"115) Viajes Texina, OT, 30244, LA LAGUNA, Plza Manuel Hernandez, nº 4 El Ramal, 0c7922c615",zcrm_707987000000598397,"115) Viajes Texina"
zcrm_707987000002544292,"98) Viajes El Corte Inglés, OT, 30244, VECINDARIO, Avda de Canarias, 338, CC La Ciel, 87443ad9d5",zcrm_707987000000598009,"98) Viajes El Corte Inglés"
zcrm_707987000002544293,"113) Viajes Ten - Mar, OT, 30244, ICOD, C/ Infanta Isabel,nº22, b74da292a1",zcrm_707987000000598350,"113) Viajes Ten - Mar"
zcrm_707987000002544294,"61) La Molina Viajes, OT, 30244, COSTA TEGUISE, C/ Triana,nº 99",zcrm_707987000000598961,"61) La Molina Viajes"
zcrm_707987000002544295,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., cb2385c6f6",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544296,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., fa11453b89",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544297,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., 34eae63379",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544298,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., 48ac98b8b2",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544299,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., d41de2638f",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544300,"1) 5 Océanos Canarias Viajes, OT, 30244, SANTA CRUZ, Calle de S. Francisco, 12, 38002 Santa Cruz de Tenerife., 00ab818583",zcrm_707987000000598034,"1) 5 Océanos Canarias Viajes"
zcrm_707987000002544301,"84) Scantravel, OT, 30244, MESA Y LÓPEZ, C. Veintinueve de Abril, 48, 50, 35010 Las Palmas de Gran Canaria, 875a1d861c",zcrm_707987000000598926,"84) Scantravel"
zcrm_707987000002544302,"57) Kudlich Viajes, OT, 30244, ARONA, Urbanización la Florida del Sur, C. Arguamul, 1, 38626 Valle de San Lorenzo, Santa Cruz de Tenerife., fc2f5da29f",zcrm_707987000000598342,"57) Kudlich Viajes"
zcrm_707987000002544303,"117) Viajes Victer, OT, 30244, PUERTO, Don Pedro Infinito, 27, dc5fc2c165",zcrm_707987000000598012,"117) Viajes Victer"
zcrm_707987000002544304,"117) Viajes Victer, OT, 30244, PUERTO, Don Pedro Infinito, 27, 7a5b60e475",zcrm_707987000000598012,"117) Viajes Victer"
zcrm_707987000002544305,"117) Viajes Victer, OT, 30244, PUERTO, Don Pedro Infinito, 27, 604cd7a628",zcrm_707987000000598012,"117) Viajes Victer"
zcrm_707987000002544306,"117) Viajes Victer, OT, 30244, PUERTO, Don Pedro Infinito, 27, f0e19bc42c",zcrm_707987000000598012,"117) Viajes Victer"
zcrm_707987000002544307,"75) Nadia Tours, OT, 30244, LAS PALMAS GC, C/ Leon y Castillo , nº 219 2º izq., 572ec852cb",zcrm_707987000000598821,"75) Nadia Tours"
zcrm_707987000002544308,"75) Nadia Tours, OT, 30244, LAS PALMAS GC, C/ Leon y Castillo , nº 219 2º izq., 886d9f4a7a",zcrm_707987000000598821,"75) Nadia Tours"
zcrm_707987000002544309,"118) Viajes Victer Vecindario, OT, 30244, VECINDARIO, Avda. De Canarias, 277 A,",zcrm_707987000000599550,"118) Viajes Victer Vecindario"
zcrm_707987000002544310,"54) Insular Viajes, OT, 30244, LA PALMA, Pza de España, 2, 6565cb915e",zcrm_707987000000598308,"54) Insular Viajes"
zcrm_707987000002544311,"B The Travel Brand, OT, 30244, SANTA CRUZ, C/ San Clemente , 43, 2cfdafb1a3",zcrm_707987000000599933,"B The Travel Brand"
zcrm_707987000002544312,"79) Parque Viajes, OT, 30244, SANTA CRUZ, C/ Santiago Beyro, 24A, 1dab9caf04",zcrm_707987000000598354,"79) Parque Viajes"
zcrm_707987000002544313,"142) Goscan Travel, OT, 30244, LAS PALMAS GC, C/ León y Castillo nº80, 50b1d64625",zcrm_707987000000599875,"142) Goscan Travel"
zcrm_707987000002544314,"76) Nareme, OT, 30244, TELDE, C/ León y Castillo, nº. 55 - bajo izquierda, 0b5a82a92a",zcrm_707987000000599040,"76) Nareme"
zcrm_707987000002544315,"78) Oasis (Organización . Serv. Canarias), OT, 30244, LA PALMA, Tr.ª de los Cancajos, 52, 38712 Los Cancajos, Santa Cruz de Tenerife. Local 301., aea6f6d59b",zcrm_707987000000598995,"78) Oasis (Organización . Serv. Canarias)"
zcrm_707987000002544316,"18) Brisamar Viajes, OT, 30244, SANTA CRUZ, C. de Miraflores, 45, 38003 Santa Cruz de Tenerife, 95e6f5422b",zcrm_707987000000598035,"18) Brisamar Viajes"
zcrm_707987000002544317,"18) Brisamar Viajes, OT, 30244, SANTA CRUZ, C. de Miraflores, 45, 38003 Santa Cruz de Tenerife, 8439af7c68",zcrm_707987000000598035,"18) Brisamar Viajes"
zcrm_707987000002544318,"18) Brisamar Viajes, OT, 30244, SANTA CRUZ, C. de Miraflores, 45, 38003 Santa Cruz de Tenerife, 6486a43a0e",zcrm_707987000000598035,"18) Brisamar Viajes"
zcrm_707987000002544319,"27) Fuerteventura Travel Viajes, OT, 30244, PUERTO DEL ROSARIO, Fuerteventura,4, local 2, 06dfa91e98",zcrm_707987000000598313,"27) Fuerteventura Travel Viajes"
zcrm_707987000002544320,"27) Fuerteventura Travel Viajes, OT, 30244, PUERTO DEL ROSARIO, Fuerteventura,4, local 2, 8151b57b1b",zcrm_707987000000598313,"27) Fuerteventura Travel Viajes"
zcrm_707987000002544321,"74) Nacientes Viajes, OT, 30244, LA PALMA, Gral. Bajamar, 14, 38720 Los Sauces, Santa Cruz de Tenerife, cc2d971c4a",zcrm_707987000000598309,"74) Nacientes Viajes"
zcrm_707987000002544322,"88) Trevisso Viajes, OT, 30244, LA GOMERA, C/Real,nº27",zcrm_707987000000598371,"88) Trevisso Viajes"
zcrm_707987000002544323,"Creamos Tu Viaje, OT, 30244, LAS PALMAS GC, Avenida José Mesa y López, 56, 978988d511",zcrm_707987000000599931,"Creamos Tu Viaje"
zcrm_707987000002544324,"Creamos Tu Viaje, OT, 30244, LAS PALMAS GC, Avenida José Mesa y López, 56, d951976746",zcrm_707987000000599931,"Creamos Tu Viaje"
zcrm_707987000002544325,"Grupo Halcón - Ecuador Viajes, OT, 30244, SANTA URSULA, C/España, 28, Bajo B, eaeede5927",zcrm_707987000000598294,"Grupo Halcón - Ecuador Viajes"
zcrm_707987000002544326,"86) Tindaya Viajes, OT, 30244, M&L, C/Galicia, 36, fb312de2da",zcrm_707987000000598014,"86) Tindaya Viajes"
zcrm_707987000002544327,"86) Tindaya Viajes, OT, 30244, M&L, C/Galicia, 36, 780b516a4a",zcrm_707987000000598014,"86) Tindaya Viajes"
zcrm_707987000002544328,"86) Tindaya Viajes, OT, 30244, M&L, C/Galicia, 36, 08384daf87",zcrm_707987000000598014,"86) Tindaya Viajes"
zcrm_707987000002544329,"Verificación Telefónica (Call Center), OT, 30244, TELDE, C/Cronista Antonio Hernández Rivero, nº20, 41996b9222",zcrm_707987000000599879,"Verificación Telefónica (Call Center)"
zcrm_707987000002544330,"Verificación Telefónica (Call Center), OT, 30244, TELDE, C/Cronista Antonio Hernández Rivero, nº20, 96dcd5dd38",zcrm_707987000000599879,"Verificación Telefónica (Call Center)"
zcrm_707987000002544331,"72) Mundinauta - Nautalia Viajes, OT, 30244, SANTA CRUZ, C/ Villalba Hervás, nº 15, f0c75e5e5f",zcrm_707987000000598343,"72) Mundinauta - Nautalia Viajes"
zcrm_707987000002544332,"71) Mundinauta - Nautalia Viajes, OT, 30244, ARRECIFE, Avda Mancomunidad, lc 2b edif Barambio",zcrm_707987000000598361,"71) Mundinauta - Nautalia Viajes"
zcrm_707987000002544333,"29) Girasol Viajes, OT, 30244, JANDIA, Avda LA CONSTITUCION, 58, 35620 Gran Tarajal, Las Palmas, f6a3653613",zcrm_707987000000598536,"29) Girasol Viajes"
zcrm_707987000002544334,"30) Girasol Viajes, OT, 30244, PUERTO DEL ROSARIO, C/ Virgen de la Peña, nº 48, 4d978b8331",zcrm_707987000000598927,"30) Girasol Viajes"
zcrm_707987000002544335,"30) Girasol Viajes, OT, 30244, PUERTO DEL ROSARIO, C/ Virgen de la Peña, nº 48, 9b1d6fecad",zcrm_707987000000598927,"30) Girasol Viajes"
zcrm_707987000002544336,"113) Viajes Ten - Mar, OT, 30244, ICOD, C/ Infanta Isabel,nº22, 0f6e3f46b9",zcrm_707987000000598350,"113) Viajes Ten - Mar"
zcrm_707987000002544337,"94) Viajes El Corte Ingles, OT, 30244, SANTA CRUZ, C/ Suarez Guerra,nº46, SE CAMBIA MAD X MAD 2 (2.27 X 1.25)",zcrm_707987000000598357,"94) Viajes El Corte Ingles"
zcrm_707987000002544339,"99) Viajes El Corte Inglés, OT, 30244, PUERTO, C. Tomás Miller, 71, 35007 Las Palmas de Gran Canaria, Las Palmas, 163d5ebf18",zcrm_707987000000597789,"99) Viajes El Corte Inglés"
zcrm_707987000002544340,"102) Viajes El Corte Inglés, OT, 30244, ARRECIFE, C/Canalejas S/N, Esq.Ruperto González Negrín",zcrm_707987000000598843,"102) Viajes El Corte Inglés"
zcrm_707987000002544341,"93) Viajes El Corte Ingles, OT, 30244, LA PALMA, C/Apurón,nº9,",zcrm_707987000000598363,"93) Viajes El Corte Ingles"
zcrm_707987000002544342,"100) Viajes El Corte Inglés, OT, 30244, M&L, C/Rafael Cabrera, 15, c34e8dfa29",zcrm_707987000000598000,"100) Viajes El Corte Inglés"
zcrm_707987000002544343,"78) Oasis (Organización . Serv. Canarias), OT, 30244, LA PALMA, Tr.ª de los Cancajos, 52, 38712 Los Cancajos, Santa Cruz de Tenerife. Local 301., 5b931756c7",zcrm_707987000000598995,"78) Oasis (Organización . Serv. Canarias)"
zcrm_707987000002544344,"100) Viajes El Corte Inglés, OT, 30244, M&L, C/Rafael Cabrera, 15, ec881e29d2",zcrm_707987000000598000,"100) Viajes El Corte Inglés"
zcrm_707987000002544345,"33) Grupo Halcon - Ecuador Viajes, OT, 30244, TRIANA, C/ Bravo Murillo, nº 11, f8d094d5b1",zcrm_707987000000598384,"33) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544346,"33) Grupo Halcon - Ecuador Viajes, OT, 30244, TRIANA, C/ Bravo Murillo, nº 11, 13201e0748",zcrm_707987000000598384,"33) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544347,"103) Viajes El Corte Inglés, OT, 30244, LA LAGUNA, Plza San Cristobal, nº 29 Bajo ( La Laguna), ceba8e9a25",zcrm_707987000000598924,"103) Viajes El Corte Inglés"
zcrm_707987000002544348,"103) Viajes El Corte Inglés, OT, 30244, LA LAGUNA, Plza San Cristobal, nº 29 Bajo ( La Laguna), 621d69c398",zcrm_707987000000598924,"103) Viajes El Corte Inglés"
zcrm_707987000002544351,"98) Viajes El Corte Inglés, OT, 30244, VECINDARIO, Avda de Canarias, 338, CC La Ciel, 4b036eaa8d",zcrm_707987000000598009,"98) Viajes El Corte Inglés"
zcrm_707987000002544352,"38) Grupo Halcon - Ecuador Viajes, OT, 30244, LA LAGUNA, Obispo Rey Redondo, nº 47, e9584d3e4d",zcrm_707987000000598393,"38) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544354,"122) Insular Viajes, OT, 30244, MESA Y LÓPEZ, C/ Alfredo L.Jones, nº 38, b6a3b49a5e",zcrm_707987000000598925,"122) Insular Viajes"
zcrm_707987000002544355,"122) Insular Viajes, OT, 30244, MESA Y LÓPEZ, C/ Alfredo L.Jones, nº 38, d991d7ecde",zcrm_707987000000598925,"122) Insular Viajes"
zcrm_707987000002544356,"52) Insular Viajes, OT, 30244, SANTA CRUZ, Plza Weyler,nº5, 40180b8348",zcrm_707987000000598353,"52) Insular Viajes"
zcrm_707987000002544357,"52) Insular Viajes, OT, 30244, SANTA CRUZ, Plza Weyler,nº5, 6fbda1d09c",zcrm_707987000000598353,"52) Insular Viajes"
zcrm_707987000002544358,"96) Viajes El Corte Ingles, OT, 30244, SANTA CRUZ, C. Bernardino Semán, 20, 38005 Santa Cruz de Tenerife. Esc 1 Planta baja 1, RETIRAR MAD X MAD (0.6 X 2.18)1",zcrm_707987000000597862,"96) Viajes El Corte Ingles"
zcrm_707987000002544359,"96) Viajes El Corte Ingles, OT, 30244, SANTA CRUZ, C. Bernardino Semán, 20, 38005 Santa Cruz de Tenerife. Esc 1 Planta baja 1, SE CAMBIA EAS X MAD (0.60 X 2.18)",zcrm_707987000000597862,"96) Viajes El Corte Ingles"
zcrm_707987000002544360,"96) Viajes El Corte Ingles, OT, 30244, SANTA CRUZ, C. Bernardino Semán, 20, 38005 Santa Cruz de Tenerife. Esc 1 Planta baja 1, SE CAMBIA PMI X MAD 2 (0.60 X 2.18)",zcrm_707987000000597862,"96) Viajes El Corte Ingles"
zcrm_707987000002544362,"124) Insular Viajes, OT, 30244, PUERTO DEL ROSARIO, Ramón Peñate, 5, 037f1da032",zcrm_707987000000598302,"124) Insular Viajes"
zcrm_707987000002544363,"128) Insular Viajes, OT, 30244, ARRECIFE, Dr Rafael Gonzalez Negrin, 13, 16",zcrm_707987000000598299,"128) Insular Viajes"
zcrm_707987000002544364,"86) Tindaya Viajes, OT, 30244, M&L, C/Galicia, 36, 9544042fae",zcrm_707987000000598014,"86) Tindaya Viajes"
zcrm_707987000002544365,"86) Tindaya Viajes, OT, 30244, M&L, C/Galicia, 36, 81512d008d",zcrm_707987000000598014,"86) Tindaya Viajes"
zcrm_707987000002544367,"53) Insular Viajes, OT, 30244, 7 PALMAS, C/Pintor Juan Guillermo nº10, f27151019c",zcrm_707987000000598334,"53) Insular Viajes"
zcrm_707987000002544368,"53) Insular Viajes, OT, 30244, 7 PALMAS, C/Pintor Juan Guillermo nº10, e2e37576a7",zcrm_707987000000598334,"53) Insular Viajes"
zcrm_707987000002544369,"Insular Viajes, OT, 30244, LA GOMERA, Avenida del Quinto Centenario nº4",zcrm_707987000000599843,"Insular Viajes"
zcrm_707987000002544370,"35) Grupo Halcon - Ecuador Viajes, OT, 30244, TRIANA, C/León y Castillo, nº 156, 812ab9eeca",zcrm_707987000000598340,"35) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544371,"129) Insular Viajes, OT, 30244, PUERTO DE LA CRUZ, Avda. Familia Betancourt y Molina,, 20, dba1d9bde2",zcrm_707987000000598296,"129) Insular Viajes"
zcrm_707987000002544372,"110) Viajes Medysol, OT, 30244, SANTA CRUZ, C. el Pilar, 29, 38002 Santa Cruz de Tenerife, f8229f3591",zcrm_707987000000598938,"110) Viajes Medysol"
zcrm_707987000002544373,"40) Grupo Halcon - Ecuador Viajes, OT, 30244, SANTA CRUZ, C. el Pilar, 6, 38002 Santa Cruz de Tenerife., 91947e7a2b",zcrm_707987000000598358,"40) Grupo Halcon - Ecuador Viajes"
zcrm_707987000002544374,"97) Viajes El Corte Ingles, OT, 30244, OROTAVA, C. Molinos de Gofio, 2, 38312 La Orotava, Santa Cruz de Tenerife, CUADRO SE CAMBIA VGO X MAD (1.5 X 2)",zcrm_707987000000598346,"97) Viajes El Corte Ingles"
zcrm_707987000002554001,"SAGULPA, OT, 30080, null, Avda. José Ramírez Bethencourt, 33 REMATES VARIOS",zcrm_707987000002528089,SAGULPA
zcrm_707987000002554013,"Sabina Triana, OT, 30265, TRIANA, C/Triana,46 (Esquina Clavel), CD1",zcrm_707987000000596418,"Sabina Triana"
zcrm_707987000002559017,"Palace Parfums Playa Paraíso, V, 30455, ADEJE, Avda. Adeje, 300, local 7-8-9 , CD3 AZZARO",zcrm_707987000000599499,"Palace Parfums Playa Paraíso"
zcrm_707987000002565011,"Primor Mesa&López, OT, 30451, MESA Y LÓPEZ, Mesa & López ARREGLO CAJONES LANCOME",zcrm_707987000000599536,"Primor Mesa&López"
zcrm_707987000002569013,"Dalia 6, OT, 30453, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas MTJE, CD1",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000002571005,"Corte Ingles, OT, 30450, MADRID, Madrid-Paseo Castellana, 71 y 85, Raimundo Fernández Villaverde 79 CD1 ARREGLO LUCES",zcrm_707987000000597375,"Corte Ingles"
zcrm_707987000002575007,"Sabina Triana, OT, 30265, TRIANA, C/Triana,46 (Esquina Clavel)",zcrm_707987000000596418,"Sabina Triana"
zcrm_707987000002576012,"Palace Parfums Playa Paraíso, V, 30455, ADEJE, Avda. Adeje, 300, local 7-8-9 CACHAREL",zcrm_707987000000599499,"Palace Parfums Playa Paraíso"
zcrm_707987000002577007,"Dalia 6, OT, 30453, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas MTJE",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000002578003,"Fund Grube Yaiza, OT, 30452, PLAYA BLANCA, Yaiza,Avda Marítima 133, con C/La Tegala 56 MTJE CABECERO GÓNDOLA BIOTHERM CUERPO",zcrm_707987000000597428,"Fund Grube Yaiza"
zcrm_707987000002580009,"Dalia 5, OT, 30453, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000002584080,"Sabina Siam, OT, 30461, ADEJE, Av. Siam, 3, 38660 Costa Adeje, Santa Cruz de Tenerife RETIRADA INSTALACIÓN",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000002600001,"Sabina Escorial, OT, 30060, MASPALOMAS, Avda. de Italia, nº. 6, dab723a524, CD1 PASAR CABLEADO",zcrm_707987000000598936,"Sabina Escorial"
zcrm_707987000002600006,"Dos por Dos, Grupo Imagen, S.L., OT, 30458, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000002607089,"Sabina Siam, OT, 30460, ADEJE, Av. Siam, 3, 38660 Costa Adeje, Santa Cruz de Tenerife. RETIRADA EXP",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000002615132,"Sabina CC Boulevard, OT, 30461, VARADERO, CC Boulevard,Avda, Mar Mediterraneo - Faro Local 2 RETIRADA INST.",zcrm_707987000000596304,"Sabina CC Boulevard"
zcrm_707987000002615137,"Sabina CC Boulevard, OT, 30461, VARADERO, CC Boulevard,Avda, Mar Mediterraneo - Faro Local ., CD1 MTJE INSTALACIÓN",zcrm_707987000000596304,"Sabina CC Boulevard"
zcrm_707987000002632106,"Sabina Siam, OT, 30461, ADEJE, Av. Siam, 3, 38660 Costa Adeje, Santa Cruz de Tenerife CD1 MTJE INSTALACIÓN",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000002653001,"Perfumes.es Duque, OT, 30067, FAÑABE, C.C. Plaza Duque C. Londres, 38660 Costa Adeje, 9063fb981d, CD1 RECTIFICACIÓN",zcrm_707987000000596514,"Perfumes.es Duque"
zcrm_707987000002667006,"Fund Grube Añaza, OT, 30464, SANTA CRUZ, Calle Bentagay C.C Carrefour PB, 38111, Santa Cruz de Tenerife MTJE",zcrm_707987000000598829,"Fund Grube Añaza"
zcrm_707987000002668020,"Corte Ingles M&L 18, OT, 30466, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000002673023,"Corte Ingles M&L 18, OT, 30465, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000002679004,"Fund Grube Mogán Mall, OT, 30464, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall MTJE",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000002684001,"Joy, V, 30463, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas. NINA RICCI",zcrm_707987000000597790,Joy
zcrm_707987000002689001,"Fund Grube Añaza, OT, 30464, SANTA CRUZ, Calle Bentagay C.C Carrefour PB, 38111, Santa Cruz de Tenerife DESMTJE",zcrm_707987000000598829,"Fund Grube Añaza"
zcrm_707987000002690001,"Fund Grube Mogán Mall, OT, 30464, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall DESMTJE",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000002743007,"Sabina Imeldo, V, 30470, SANTA CRUZ, C/Imeldo Seris, nº 56",zcrm_707987000000597392,"Sabina Imeldo"
zcrm_707987000002791007,"Esennia Costa Calma, OT, 30475, null, C/ Jahn Reisen",zcrm_707987000002747085,"Esennia Costa Calma"
zcrm_707987000002795003,"Corte Ingles M&L 18, OT, 30238, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, ad1532087e, REMATES VARIOS",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000002801001,"Fund Grube Campanario, V, 30476, CORRALEJO, C. el Hierro, 1, 35660 Corralejo, Las Palmas. CC El Campanario",zcrm_707987000000597942,"Fund Grube Campanario"
zcrm_707987000002835001,"Fund Grube Rubicón (PROX. APERTURA FINAL NOV), OT, 30214, PLAYA BLANCA, CC Rubicon Urb Playa del Aguila s/n Hotel",zcrm_707987000000596449,"Fund Grube Rubicón"
zcrm_707987000002839003,"Dos por Dos, Grupo Imagen, S.L., OT, 30484, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000002845459,"Grupo Lis - Lis Center II, OT, 30496, FAÑABE, C. Lisboa, 2, 38660 Costa Adeje, CC Gran Sur, 5f8f099350",zcrm_707987000000596477,"Grupo Lis - Lis Center II"
zcrm_707987000002845460,"GRUPO LIS -LIS VIII, OT, 30496, LAS GALLETAS, CC Alborada, local nº 2 A Avda Paseo Marcel Vange, 111d987cbf",zcrm_707987000000596339,"GRUPO LIS -LIS VIII"
zcrm_707987000002845461,"Fund Grube Limones, OT, 30496, PLAYA BLANCA, Limones 8, 2946c0d381",zcrm_707987000000599509,"Fund Grube Limones"
zcrm_707987000002845462,"Fund Grube Martianez, OT, 30496, PUERTO DE LA CRUZ, Av. de Cristobal Colón, 12, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Martianez Bajos Hotel H, 1d01ab128f",zcrm_707987000000596419,"Fund Grube Martianez"
zcrm_707987000002845463,"Arkay Luis Morote, OT, 30496, PUERTO, C. Luis Morote, 17, 35007 Las Palmas de Gran Canaria, Las Palmas, 818e62a6c4",zcrm_707987000000584778,"Arkay Luis Morote"
zcrm_707987000002845464,"Glamour (Pirámides), OT, 30496, PUERTO DE LA CRUZ, Av. Aguilar y Quesada, 1A, 38400 Puerto de la Cruz, Sta. C. de Tenerife, CC Las Piramides de Mart, 750c0f1236",zcrm_707987000000584857,"Glamour (Pirámides)"
zcrm_707987000002845465,"La Rosa (Castillo), OT, 30496, SANTA CRUZ, C. del Castillo, 7, 1ª planta, 38002 Santa Cruz de Tenerife., 77f754cc85",zcrm_707987000000597370,"La Rosa (Castillo)"
zcrm_707987000002845466,"Edelweiss I, OT, 30496, CORRALEJO, Avda. Nuestra Sra. del Carmen, 54, dc5831fd87",zcrm_707987000000584827,"Edelweiss I"
zcrm_707987000002845467,"Dalia 14, OT, 30496, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, bc6a325b4a",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000002845468,"Dalia 15, OT, 30496, CORRALEJO, Av. Ntra. Sra. del Carmen, 68, 35660 Corralejo, Las Palmas, 16535fb639",zcrm_707987000000599488,"Dalia 15"
zcrm_707987000002845469,"Dalia 19, OT, 30496, JANDIA, Centro Comercial Faro Atlántica, local 10-12. Avenida el Saladar, s/n, 35625, Las Palmas, d8112203d8",zcrm_707987000000596874,"Dalia 19"
zcrm_707987000002845470,"Dalia 6, OT, 30496, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas, 511a54ee85",zcrm_707987000000597836,"Dalia 6"
